EmployerId,Offered,Status,QuoteDate
682440438,ProductX,Lost,2018-10-23
640979265,ProductX,Lost,2019-04-07
614437723,ProductX,Sold,2018-03-26
363744070,ProductX,Lost,2019-04-01
740718,ProductX,Lost,2019-06-06
648635,ProductX,Sold,2019-08-27
712456,ProductX,Lost,2018-06-20
389716959,ProductX,Lost,2019-07-18
40714529,ProductX,Lost,2018-01-04
483025,ProductX,Lost,2019-07-01
702694363,ProductX,Lost,2019-01-29
650536795,ProductX,Lost,2019-01-16
58694078,ProductX,Lost,2019-01-27
595749073,ProductX,Sold,2018-10-07
650035973,ProductX,Sold,2018-07-28
738706,ProductX,Lost,2019-05-19
513218493,ProductX,Lost,2018-11-09
483776154,ProductX,Lost,2018-10-09
622953975,ProductX,Sold,2019-09-21
448625,ProductX,Lost,2018-07-02
459490480,ProductX,Lost,2019-04-03
365736061,ProductX,Lost,2018-01-20
553994525,ProductX,Lost,2019-06-21
398382813,ProductX,Lost,2018-11-04
282038000,ProductX,Lost,2019-10-23
696684322,ProductX,Lost,2019-04-20
324045761,ProductX,Lost,2019-08-27
305339709,ProductX,Lost,2018-01-19
189756686,ProductX,Lost,2019-03-26
271243952,ProductX,Sold,2019-12-07
318715001,ProductX,Lost,2018-03-03
490482182,ProductX,Lost,2018-10-12
435640828,ProductX,Lost,2018-08-26
37895595,ProductX,Lost,2018-08-07
693130665,ProductX,Lost,2019-03-25
654625739,ProductX,Lost,2019-11-01
659148943,ProductX,Lost,2019-06-08
528384,ProductX,Lost,2018-11-13
606110128,ProductX,Sold,2019-07-14
43402093,ProductX,Lost,2019-12-18
243744977,ProductX,Lost,2018-05-26
527744162,ProductX,Lost,2019-11-18
606057343,ProductX,Sold,2018-06-05
250729715,ProductX,Lost,2019-06-23
672320,ProductX,Lost,2018-06-04
58445800,ProductX,Lost,2019-10-22
625745982,ProductX,Lost,2018-05-27
613265641,ProductX,Lost,2018-08-18
791036,ProductX,Lost,2018-03-01
682912249,ProductX,Lost,2018-01-14
514829189,ProductX,Lost,2018-06-13
272151665,ProductX,Lost,2019-11-29
85568069,ProductX,Lost,2019-01-22
315389094,ProductX,Lost,2019-05-04
596124209,ProductX,Lost,2018-12-19
279849765,ProductX,Lost,2018-01-22
242790524,ProductX,Lost,2018-03-31
639495505,ProductX,Sold,2019-06-29
33099310,ProductX,Lost,2019-07-04
705624204,ProductX,Lost,2019-01-11
65727060,ProductX,Lost,2018-02-24
754292,ProductX,Lost,2018-12-01
266343060,ProductX,Lost,2018-08-27
535467154,ProductX,Lost,2018-04-08
603758500,ProductX,Lost,2018-04-24
659696,ProductX,Lost,2018-08-24
361919246,ProductX,Lost,2018-08-02
612164263,ProductX,Sold,2019-05-19
695445652,ProductX,Sold,2018-02-17
242600174,ProductX,Lost,2018-06-29
589287,ProductX,Lost,2018-11-15
272311506,ProductX,Lost,2018-09-09
176703564,ProductX,Lost,2018-08-05
511670611,ProductX,Lost,2019-09-26
462419,ProductX,Lost,2018-08-06
516975419,ProductX,Lost,2018-05-13
417417633,ProductX,Lost,2019-02-27
482543260,ProductX,Lost,2019-03-09
13022951,ProductX,Lost,2018-11-08
854481,ProductX,Lost,2019-12-25
567953188,ProductX,Lost,2019-02-22
515901723,ProductX,Lost,2018-10-15
688511902,ProductX,Lost,2018-04-28
600308,ProductX,Lost,2018-08-30
558187,ProductX,Lost,2019-04-06
714498,ProductX,Sold,2019-07-13
729634,ProductX,Lost,2019-10-05
650507483,ProductX,Sold,2019-09-30
785728,ProductX,Lost,2018-02-20
216355035,ProductX,Lost,2019-01-06
741587,ProductX,Lost,2019-06-22
569020708,ProductX,Sold,2019-05-03
462093715,ProductX,Lost,2018-07-24
355900241,ProductX,Lost,2018-08-17
619143,ProductX,Lost,2018-02-21
575879091,ProductX,Lost,2018-01-05
394180531,ProductX,Lost,2018-03-16
305090730,ProductX,Lost,2018-07-19
466518,ProductX,Lost,2018-12-29
738675,ProductX,Lost,2018-09-29
675725,ProductX,Lost,2019-07-16
396906912,ProductX,Lost,2018-10-31
646491,ProductX,Lost,2018-12-31
555505,ProductX,Lost,2018-02-21
597230,ProductX,Lost,2019-03-15
566305,ProductX,Lost,2018-11-09
615415402,ProductX,Sold,2018-12-11
488478,ProductX,Lost,2018-03-01
619065534,ProductX,Lost,2019-04-06
450056428,ProductX,Lost,2018-04-29
477106204,ProductX,Lost,2018-01-13
34653839,ProductX,Lost,2019-11-16
415082565,ProductX,Lost,2018-11-19
869427,ProductX,Lost,2018-11-25
705724910,ProductX,Sold,2018-01-09
731679,ProductX,Lost,2019-01-16
141328224,ProductX,Lost,2019-07-18
414332766,ProductX,Lost,2018-10-15
32126717,ProductX,Lost,2019-04-13
593349,ProductX,Lost,2018-11-29
776378,ProductX,Lost,2019-12-29
650387419,ProductX,Lost,2018-08-14
814481,ProductX,Sold,2018-06-09
426760489,ProductX,Lost,2019-04-25
625665279,ProductX,Lost,2018-10-17
677180979,ProductX,Lost,2018-03-20
715467,ProductX,Lost,2019-03-28
279217721,ProductX,Lost,2019-01-01
162330223,ProductX,Lost,2019-01-14
693665,ProductX,Lost,2018-12-23
627007556,ProductX,Sold,2018-02-16
378118540,ProductX,Lost,2018-08-12
838864,ProductX,Sold,2019-03-12
189181379,ProductX,Lost,2019-03-22
433506747,ProductX,Lost,2019-12-04
365708941,ProductX,Lost,2019-10-27
718364,ProductX,Lost,2018-07-25
549569,ProductX,Sold,2018-03-19
391109936,ProductX,Sold,2018-10-20
844129,ProductX,Lost,2018-01-16
597393815,ProductX,Lost,2018-10-11
783314,ProductX,Lost,2018-04-23
611822512,ProductX,Sold,2018-08-13
440628168,ProductX,Sold,2018-12-03
603560488,ProductX,Lost,2018-01-06
355259422,ProductX,Lost,2019-02-28
601444977,ProductX,Sold,2018-12-07
196384160,ProductX,Lost,2018-05-16
794408,ProductX,Lost,2019-02-16
803519,ProductX,Lost,2019-08-09
804110,ProductX,Sold,2019-03-13
553008810,ProductX,Lost,2019-07-03
575014439,ProductX,Lost,2018-01-30
454581974,ProductX,Lost,2018-05-31
353428339,ProductX,Lost,2019-01-06
709879,ProductX,Lost,2018-08-16
588581843,ProductX,Lost,2018-12-24
474173,ProductX,Lost,2018-01-29
271922959,ProductX,Lost,2018-04-30
519264941,ProductX,Sold,2018-08-24
320071946,ProductX,Lost,2018-10-24
654618572,ProductX,Sold,2018-04-09
832867,ProductX,Sold,2018-11-12
689896,ProductX,Lost,2019-12-09
728740,ProductX,Lost,2018-10-09
644900135,ProductX,Sold,2018-02-13
713232,ProductX,Lost,2018-03-31
703318987,ProductX,Sold,2019-04-13
486186,ProductX,Lost,2019-05-06
325699063,ProductX,Lost,2019-07-18
533979,ProductX,Lost,2019-04-14
525973709,ProductX,Sold,2018-06-04
686788,ProductX,Lost,2018-05-22
469068,ProductX,Lost,2019-09-02
323081068,ProductX,Lost,2018-11-24
50204182,ProductX,Lost,2019-12-20
456909535,ProductX,Lost,2019-09-23
526331306,ProductX,Lost,2019-10-20
323342615,ProductX,Sold,2018-01-22
603863,ProductX,Lost,2019-11-12
257480156,ProductX,Lost,2019-10-01
637466,ProductX,Lost,2018-03-22
596229607,ProductX,Lost,2018-04-15
833227,ProductX,Lost,2018-06-05
766487,ProductX,Lost,2019-03-16
44421092,ProductX,Lost,2019-09-28
571566375,ProductX,Sold,2019-06-25
623975116,ProductX,Sold,2018-02-08
634995507,ProductX,Lost,2019-08-14
6381454,ProductX,Lost,2018-09-23
455521627,ProductX,Lost,2018-08-06
96239984,ProductX,Lost,2018-10-04
537562156,ProductX,Lost,2018-09-27
788353,ProductX,Sold,2018-08-09
840479,ProductX,Lost,2019-09-24
608417424,ProductX,Lost,2019-08-24
279096057,ProductX,Lost,2018-07-02
451788560,ProductX,Lost,2019-02-05
256237171,ProductX,Sold,2018-12-20
648814,ProductX,Lost,2018-10-26
650278006,ProductX,Lost,2019-04-15
632763686,ProductX,Sold,2019-03-12
569078593,ProductX,Lost,2018-02-12
309753924,ProductX,Lost,2018-11-08
647475,ProductX,Lost,2018-09-21
48849161,ProductX,Sold,2018-01-25
528375577,ProductX,Lost,2018-12-20
81834119,ProductX,Lost,2019-10-13
429034828,ProductX,Lost,2019-11-03
820092,ProductX,Lost,2018-03-23
478643539,ProductX,Sold,2019-11-18
33961081,ProductX,Sold,2019-01-08
341550308,ProductX,Lost,2019-02-14
510187032,ProductX,Lost,2019-11-18
836555,ProductX,Lost,2018-12-30
250963809,ProductX,Lost,2019-12-10
536463540,ProductX,Lost,2018-06-23
302206732,ProductX,Sold,2019-03-22
491071,ProductX,Lost,2019-06-24
225360381,ProductX,Lost,2019-10-26
95088901,ProductX,Lost,2019-03-17
513800015,ProductX,Lost,2019-08-18
617268,ProductX,Sold,2019-06-01
674350456,ProductX,Lost,2018-11-21
565209273,ProductX,Lost,2018-10-02
519197830,ProductX,Lost,2018-09-24
617954,ProductX,Lost,2018-09-26
736244,ProductX,Lost,2019-02-05
552231,ProductX,Lost,2019-06-16
677421685,ProductX,Sold,2019-12-03
381593102,ProductX,Lost,2018-01-07
378819052,ProductX,Lost,2019-07-28
628720905,ProductX,Lost,2019-02-19
457885477,ProductX,Lost,2019-03-17
281877463,ProductX,Lost,2018-01-11
483478,ProductX,Lost,2019-06-02
377656858,ProductX,Lost,2019-01-23
650591541,ProductX,Sold,2019-10-22
489566,ProductX,Lost,2018-05-18
605523523,ProductX,Lost,2018-04-03
481774457,ProductX,Lost,2019-05-31
515708,ProductX,Lost,2019-08-29
510125,ProductX,Lost,2018-12-15
802687,ProductX,Lost,2018-06-21
642633,ProductX,Lost,2018-01-07
357724419,ProductX,Lost,2018-02-13
570419,ProductX,Lost,2019-09-30
686676509,ProductX,Sold,2019-06-06
640242,ProductX,Lost,2018-12-06
556824,ProductX,Lost,2018-06-02
566443,ProductX,Sold,2019-06-23
429827357,ProductX,Lost,2019-05-29
569871,ProductX,Sold,2018-11-27
206413377,ProductX,Lost,2018-02-25
613451368,ProductX,Sold,2019-09-23
549169969,ProductX,Sold,2019-05-29
542379102,ProductX,Lost,2018-12-27
630573413,ProductX,Lost,2019-08-24
701005,ProductX,Lost,2018-02-28
546680582,ProductX,Lost,2018-09-26
462866,ProductX,Lost,2018-02-12
784955,ProductX,Lost,2019-12-11
320484542,ProductX,Lost,2018-04-28
631217348,ProductX,Lost,2018-06-25
583059,ProductX,Lost,2019-11-05
604317,ProductX,Lost,2018-03-15
272220939,ProductX,Lost,2018-10-07
686202,ProductX,Lost,2018-03-13
575311668,ProductX,Sold,2019-02-20
209924398,ProductX,Lost,2018-10-30
181172193,ProductX,Lost,2018-08-01
714703,ProductX,Lost,2019-07-01
607457,ProductX,Lost,2019-10-18
618498890,ProductX,Lost,2019-10-09
56930152,ProductX,Lost,2018-05-12
659740794,ProductX,Sold,2018-06-02
705750765,ProductX,Lost,2018-05-22
646752172,ProductX,Sold,2019-07-22
125801819,ProductX,Sold,2019-10-19
809777,ProductX,Lost,2018-11-24
550940,ProductX,Lost,2019-02-03
341685668,ProductX,Lost,2019-05-21
710892748,ProductX,Lost,2018-02-26
664501975,ProductX,Lost,2018-10-11
495108484,ProductX,Lost,2018-02-18
538791519,ProductX,Sold,2018-02-02
638397,ProductX,Lost,2018-06-22
620457208,ProductX,Lost,2018-12-01
562231891,ProductX,Lost,2019-08-22
828166,ProductX,Lost,2019-10-09
575566646,ProductX,Lost,2019-08-15
724640,ProductX,Lost,2018-09-29
783663,ProductX,Lost,2018-04-25
548287232,ProductX,Sold,2018-02-23
574367,ProductX,Lost,2018-06-02
514763818,ProductX,Lost,2019-12-29
676764006,ProductX,Sold,2018-10-09
649545340,ProductX,Lost,2019-02-28
558522,ProductX,Lost,2019-08-27
530407767,ProductX,Lost,2019-03-26
498100,ProductX,Lost,2018-07-03
499433,ProductX,Lost,2019-07-22
473320874,ProductX,Sold,2019-12-09
472810096,ProductX,Lost,2019-11-07
657710296,ProductX,Sold,2018-01-14
686062331,ProductX,Lost,2019-11-01
562978,ProductX,Sold,2019-09-10
537842822,ProductX,Lost,2018-01-05
571178563,ProductX,Lost,2019-10-22
765076,ProductX,Lost,2019-10-09
650278052,ProductX,Lost,2018-08-11
518835,ProductX,Lost,2019-03-16
385278142,ProductX,Lost,2019-03-07
615304354,ProductX,Lost,2018-02-03
245394833,ProductX,Lost,2018-02-09
705619202,ProductX,Lost,2019-09-09
711548301,ProductX,Lost,2019-10-05
211726696,ProductX,Lost,2019-01-27
609261814,ProductX,Lost,2019-01-29
614378780,ProductX,Sold,2018-02-03
366187298,ProductX,Lost,2019-04-11
394666294,ProductX,Lost,2018-04-05
79185486,ProductX,Lost,2019-10-30
651457000,ProductX,Lost,2018-04-13
480849,ProductX,Lost,2018-01-10
322056435,ProductX,Lost,2018-05-08
703628489,ProductX,Lost,2019-01-04
612845,ProductX,Lost,2019-08-08
705534504,ProductX,Lost,2018-02-04
608638,ProductX,Lost,2018-07-16
258813017,ProductX,Lost,2018-11-16
623835,ProductX,Lost,2018-08-21
576299517,ProductX,Lost,2018-05-14
659878434,ProductX,Lost,2018-06-05
331537687,ProductX,Lost,2018-12-31
589653536,ProductX,Sold,2018-07-27
578464911,ProductX,Lost,2018-05-15
44609222,ProductX,Lost,2018-10-31
654116834,ProductX,Lost,2019-05-18
693114599,ProductX,Lost,2019-03-10
599712637,ProductX,Lost,2019-10-07
462358708,ProductX,Sold,2018-03-03
614550883,ProductX,Sold,2018-01-26
526371576,ProductX,Sold,2019-06-28
388593751,ProductX,Sold,2019-01-04
524585134,ProductX,Lost,2019-12-14
335813380,ProductX,Sold,2018-10-24
612682,ProductX,Sold,2019-04-04
375654455,ProductX,Lost,2018-04-03
435118287,ProductX,Lost,2019-10-24
755263,ProductX,Lost,2019-07-03
585197590,ProductX,Lost,2019-04-07
373401628,ProductX,Lost,2019-11-14
680656772,ProductX,Lost,2018-07-19
470928560,ProductX,Lost,2019-09-09
401554104,ProductX,Lost,2019-03-18
616632805,ProductX,Sold,2018-07-12
663954490,ProductX,Lost,2019-02-14
665652,ProductX,Lost,2019-06-04
496683853,ProductX,Lost,2018-02-07
593382,ProductX,Lost,2019-09-07
512804,ProductX,Lost,2019-02-08
605200,ProductX,Lost,2019-03-17
670227885,ProductX,Lost,2018-11-09
625971803,ProductX,Lost,2018-01-31
635660105,ProductX,Lost,2018-05-05
743633,ProductX,Lost,2019-05-12
695569475,ProductX,Sold,2019-01-03
497757284,ProductX,Lost,2018-01-17
567825120,ProductX,Sold,2019-02-16
628715542,ProductX,Sold,2019-01-21
639467549,ProductX,Sold,2019-05-10
442108445,ProductX,Lost,2019-10-22
687073261,ProductX,Lost,2018-03-05
687414100,ProductX,Sold,2019-11-22
714493,ProductX,Lost,2018-04-18
550879,ProductX,Lost,2019-09-27
844242,ProductX,Lost,2019-09-05
629480083,ProductX,Lost,2018-01-09
504916526,ProductX,Sold,2019-01-31
470829335,ProductX,Lost,2018-12-25
587323900,ProductX,Lost,2018-02-08
657414,ProductX,Sold,2018-10-23
821677,ProductX,Lost,2019-02-15
309698344,ProductX,Lost,2019-09-10
507954,ProductX,Lost,2019-04-29
702544769,ProductX,Lost,2019-12-22
456189168,ProductX,Lost,2018-04-24
546751,ProductX,Lost,2019-08-02
173858427,ProductX,Lost,2018-12-27
550131,ProductX,Sold,2019-12-13
605100751,ProductX,Sold,2019-08-08
557056343,ProductX,Lost,2019-09-22
347071859,ProductX,Lost,2018-10-15
842988,ProductX,Lost,2018-12-11
492872,ProductX,Sold,2019-08-11
602547,ProductX,Lost,2019-08-12
23274717,ProductX,Lost,2019-01-06
172334987,ProductX,Lost,2019-12-07
261624831,ProductX,Lost,2019-12-21
442901,ProductX,Lost,2018-05-12
720431,ProductX,Lost,2019-12-06
460055667,ProductX,Lost,2019-12-26
732103,ProductX,Lost,2018-05-08
533050,ProductX,Sold,2018-10-29
443278349,ProductX,Lost,2018-03-26
528662241,ProductX,Lost,2018-12-02
868195,ProductX,Lost,2019-07-05
335916411,ProductX,Lost,2019-03-01
653749,ProductX,Lost,2019-12-29
369177514,ProductX,Lost,2019-12-11
364553008,ProductX,Lost,2019-09-05
55696821,ProductX,Lost,2019-07-31
37866852,ProductX,Lost,2018-05-29
615088317,ProductX,Lost,2019-09-25
439849264,ProductX,Lost,2018-09-21
564702667,ProductX,Lost,2019-10-10
408372579,ProductX,Lost,2018-06-19
689587462,ProductX,Sold,2019-12-19
628408546,ProductX,Lost,2018-02-22
513780,ProductX,Lost,2019-11-27
585397651,ProductX,Lost,2019-11-23
644370771,ProductX,Lost,2018-05-22
584776,ProductX,Lost,2018-05-01
304369429,ProductX,Sold,2019-03-16
764958,ProductX,Lost,2018-10-23
361744503,ProductX,Lost,2018-11-08
869048,ProductX,Lost,2019-07-22
650278191,ProductX,Sold,2019-02-03
182826520,ProductX,Lost,2018-08-04
531620847,ProductX,Lost,2019-11-22
646688,ProductX,Lost,2019-08-20
315353610,ProductX,Sold,2018-06-01
676874809,ProductX,Sold,2019-02-04
854029,ProductX,Sold,2019-01-11
19508311,ProductX,Lost,2018-08-17
586326966,ProductX,Lost,2018-01-15
602965654,ProductX,Sold,2018-08-21
535543100,ProductX,Sold,2018-04-09
645667,ProductX,Lost,2019-08-27
323023995,ProductX,Lost,2018-02-01
186446090,ProductX,Lost,2019-09-02
732109,ProductX,Lost,2019-10-23
588320230,ProductX,Lost,2019-03-15
222540499,ProductX,Lost,2019-06-18
570517650,ProductX,Lost,2018-05-24
564544,ProductX,Lost,2019-01-04
521736,ProductX,Lost,2019-03-05
608289668,ProductX,Lost,2018-02-16
149856549,ProductX,Lost,2018-03-08
729962,ProductX,Lost,2018-01-07
607770,ProductX,Lost,2018-03-08
449041,ProductX,Lost,2018-03-25
634853,ProductX,Lost,2018-03-24
339825397,ProductX,Sold,2019-06-09
743698,ProductX,Lost,2019-12-11
434424060,ProductX,Sold,2018-12-16
586524750,ProductX,Sold,2018-10-24
666380,ProductX,Sold,2018-07-11
378615193,ProductX,Sold,2019-05-06
546649,ProductX,Lost,2019-12-09
530023663,ProductX,Lost,2019-02-07
442239,ProductX,Lost,2018-03-13
638278712,ProductX,Lost,2018-10-25
437703032,ProductX,Sold,2018-01-08
492573,ProductX,Lost,2018-05-12
686312449,ProductX,Sold,2019-08-30
658779,ProductX,Lost,2019-05-09
439257,ProductX,Lost,2018-03-25
335618789,ProductX,Lost,2019-03-05
622389564,ProductX,Sold,2018-06-11
547967480,ProductX,Lost,2018-08-01
624513252,ProductX,Sold,2018-03-26
631049429,ProductX,Lost,2018-04-06
507871448,ProductX,Lost,2018-03-06
696480273,ProductX,Sold,2019-04-09
686733941,ProductX,Lost,2018-03-16
545487563,ProductX,Lost,2018-07-05
476325,ProductX,Lost,2019-12-15
613098,ProductX,Lost,2018-08-04
624511520,ProductX,Sold,2019-06-08
616771,ProductX,Lost,2019-02-26
868440,ProductX,Lost,2018-01-14
551443,ProductX,Lost,2018-07-03
324328424,ProductX,Lost,2019-01-28
431302187,ProductX,Lost,2019-05-09
364633011,ProductX,Lost,2018-01-03
570692755,ProductX,Lost,2019-06-23
699110,ProductX,Lost,2018-12-30
338156194,ProductX,Lost,2018-01-25
679236675,ProductX,Lost,2019-02-03
527820,ProductX,Lost,2019-07-12
428776490,ProductX,Sold,2019-07-17
558079873,ProductX,Lost,2018-07-06
675302,ProductX,Lost,2019-10-27
646905801,ProductX,Lost,2018-01-13
433180,ProductX,Lost,2019-03-23
461453166,ProductX,Lost,2019-05-26
625824524,ProductX,Sold,2019-03-29
695727353,ProductX,Sold,2018-03-03
44192413,ProductX,Lost,2018-03-08
823296,ProductX,Lost,2019-01-07
712003239,ProductX,Lost,2018-05-08
616514040,ProductX,Sold,2019-05-23
564114,ProductX,Lost,2019-11-29
618925590,ProductX,Lost,2019-10-09
638861732,ProductX,Lost,2018-03-11
491216780,ProductX,Lost,2018-10-14
155261336,ProductX,Lost,2019-05-22
394681295,ProductX,Lost,2019-09-30
503132395,ProductX,Lost,2019-10-04
673706877,ProductX,Lost,2019-06-12
631659510,ProductX,Lost,2018-11-30
417370692,ProductX,Lost,2019-02-24
625864625,ProductX,Sold,2018-01-07
531947,ProductX,Lost,2019-10-29
780751,ProductX,Lost,2018-09-17
326936625,ProductX,Lost,2018-09-06
449085714,ProductX,Sold,2019-04-04
703849893,ProductX,Sold,2019-06-25
589644972,ProductX,Lost,2019-12-13
534112065,ProductX,Lost,2018-11-28
507926,ProductX,Lost,2019-10-15
691570,ProductX,Lost,2018-03-27
580884113,ProductX,Sold,2019-04-06
361739311,ProductX,Lost,2019-08-29
145724946,ProductX,Sold,2019-09-20
459041197,ProductX,Lost,2019-09-02
567102591,ProductX,Lost,2019-06-17
653467,ProductX,Lost,2019-08-13
565928,ProductX,Lost,2019-04-16
512050,ProductX,Lost,2019-02-28
574935971,ProductX,Sold,2018-03-25
272136723,ProductX,Lost,2018-10-24
397130352,ProductX,Sold,2019-11-12
709433,ProductX,Lost,2019-01-04
478624575,ProductX,Sold,2019-12-09
639700650,ProductX,Lost,2018-10-09
725903,ProductX,Lost,2019-01-16
848692,ProductX,Lost,2019-08-18
624650557,ProductX,Sold,2018-04-04
187474428,ProductX,Lost,2019-02-28
205454491,ProductX,Lost,2018-03-01
310621237,ProductX,Lost,2019-10-05
665560741,ProductX,Lost,2018-12-12
564590,ProductX,Lost,2018-11-11
661557,ProductX,Lost,2018-07-12
791474,ProductX,Lost,2018-03-07
181997493,ProductX,Lost,2019-06-19
423506916,ProductX,Lost,2019-09-26
586854,ProductX,Sold,2019-05-12
607970326,ProductX,Lost,2018-11-25
469523,ProductX,Lost,2019-02-06
566420645,ProductX,Sold,2018-05-22
626162584,ProductX,Lost,2018-12-01
762164,ProductX,Lost,2018-07-10
685004635,ProductX,Lost,2018-06-25
827974,ProductX,Lost,2018-08-07
628898,ProductX,Lost,2018-02-14
774942,ProductX,Lost,2019-08-14
770776,ProductX,Lost,2018-01-05
481754327,ProductX,Lost,2018-11-17
304677213,ProductX,Lost,2019-03-22
405906967,ProductX,Lost,2018-04-14
394769496,ProductX,Lost,2018-10-26
540711,ProductX,Lost,2018-02-10
406917417,ProductX,Lost,2019-06-21
541789,ProductX,Lost,2018-04-03
257257881,ProductX,Lost,2019-09-24
195368899,ProductX,Lost,2019-05-20
462418,ProductX,Lost,2018-04-19
93158322,ProductX,Lost,2019-12-28
566635716,ProductX,Lost,2019-05-04
391213196,ProductX,Sold,2019-12-27
503817123,ProductX,Lost,2018-07-21
373219393,ProductX,Lost,2019-04-01
482590039,ProductX,Lost,2018-01-06
382721045,ProductX,Lost,2018-12-31
675928921,ProductX,Sold,2019-06-29
711382395,ProductX,Lost,2019-12-05
154543230,ProductX,Sold,2018-09-14
591024908,ProductX,Sold,2019-12-25
518513507,ProductX,Lost,2019-04-28
656401666,ProductX,Lost,2018-12-13
703381389,ProductX,Sold,2018-01-13
650653077,ProductX,Sold,2018-11-03
102894216,ProductX,Lost,2018-10-27
555524457,ProductX,Lost,2019-08-19
650708294,ProductX,Lost,2018-11-27
716754,ProductX,Lost,2019-11-19
552145,ProductX,Lost,2018-03-25
19424337,ProductX,Lost,2018-01-19
709428,ProductX,Sold,2018-05-25
683035757,ProductX,Sold,2018-08-26
406105864,ProductX,Lost,2018-03-03
656043545,ProductX,Sold,2019-04-18
496262209,ProductX,Lost,2018-07-20
452345251,ProductX,Lost,2019-03-26
766161,ProductX,Lost,2019-07-08
847861,ProductX,Lost,2019-11-08
560340017,ProductX,Lost,2019-04-02
636297869,ProductX,Lost,2019-04-07
535592,ProductX,Lost,2018-06-22
550206925,ProductX,Lost,2019-09-24
583218740,ProductX,Sold,2018-06-20
565154,ProductX,Lost,2019-11-30
434963,ProductX,Lost,2019-03-08
596652659,ProductX,Lost,2018-05-08
684738271,ProductX,Lost,2018-09-22
10220837,ProductX,Lost,2019-06-01
414189708,ProductX,Lost,2018-03-03
442021,ProductX,Lost,2018-02-27
113961389,ProductX,Sold,2019-12-16
499893920,ProductX,Lost,2018-07-15
341652399,ProductX,Lost,2018-06-07
353851219,ProductX,Lost,2018-07-30
544054,ProductX,Lost,2019-03-20
338094589,ProductX,Sold,2018-11-17
269965005,ProductX,Lost,2018-11-13
758864,ProductX,Lost,2019-07-19
685414,ProductX,Lost,2019-05-21
685836357,ProductX,Lost,2018-08-26
645383,ProductX,Lost,2018-06-13
187959169,ProductX,Lost,2018-04-01
688873432,ProductX,Lost,2019-09-15
703086,ProductX,Lost,2018-04-03
615471851,ProductX,Sold,2018-08-30
201125481,ProductX,Lost,2018-03-23
608229398,ProductX,Lost,2019-01-31
651520271,ProductX,Lost,2019-08-14
332692325,ProductX,Lost,2019-04-21
480045328,ProductX,Sold,2018-06-03
395856234,ProductX,Lost,2019-01-07
645777742,ProductX,Sold,2019-12-06
711648,ProductX,Sold,2019-08-21
687870,ProductX,Sold,2019-10-20
511774669,ProductX,Lost,2018-03-22
365642145,ProductX,Lost,2019-03-09
86708529,ProductX,Lost,2018-01-08
703960266,ProductX,Lost,2019-04-29
545934,ProductX,Lost,2018-10-04
171048114,ProductX,Lost,2019-05-27
441349726,ProductX,Lost,2019-01-09
225317518,ProductX,Lost,2019-01-02
568627014,ProductX,Lost,2019-08-19
530497,ProductX,Lost,2019-08-03
737036,ProductX,Lost,2018-08-13
831681,ProductX,Lost,2019-09-17
582787177,ProductX,Lost,2019-01-13
566996070,ProductX,Lost,2018-06-12
119415616,ProductX,Lost,2019-01-24
612830,ProductX,Lost,2018-08-21
666237,ProductX,Lost,2019-10-08
523587233,ProductX,Lost,2018-07-11
523285553,ProductX,Sold,2018-07-03
701937,ProductX,Lost,2019-06-06
570538169,ProductX,Sold,2018-04-02
97653177,ProductX,Lost,2019-12-12
432585867,ProductX,Lost,2018-06-22
558950812,ProductX,Sold,2018-06-01
442397,ProductX,Lost,2018-07-04
665954900,ProductX,Lost,2018-08-10
530781487,ProductX,Lost,2019-02-02
327042157,ProductX,Lost,2019-07-01
539450948,ProductX,Lost,2018-05-12
817600,ProductX,Lost,2018-11-27
687262221,ProductX,Lost,2019-08-15
298389282,ProductX,Lost,2019-08-28
675900237,ProductX,Sold,2018-03-07
603498,ProductX,Lost,2018-10-10
625745993,ProductX,Sold,2018-06-03
606881,ProductX,Lost,2019-07-05
693759654,ProductX,Lost,2019-04-25
474222,ProductX,Lost,2019-04-12
681504,ProductX,Lost,2019-05-17
614133663,ProductX,Lost,2018-09-12
154215182,ProductX,Lost,2018-06-02
554683078,ProductX,Sold,2018-05-14
39010118,ProductX,Lost,2018-01-04
502265,ProductX,Lost,2019-04-17
66544862,ProductX,Lost,2019-09-09
219791222,ProductX,Lost,2018-09-12
509809667,ProductX,Lost,2018-11-30
687394,ProductX,Lost,2018-07-05
51167719,ProductX,Lost,2019-03-25
40716985,ProductX,Lost,2018-05-21
502075575,ProductX,Lost,2018-11-13
269806537,ProductX,Lost,2018-05-19
595251,ProductX,Lost,2018-11-23
676634,ProductX,Lost,2018-06-14
834364,ProductX,Lost,2018-07-25
103731878,ProductX,Lost,2018-02-13
656450621,ProductX,Lost,2019-01-08
695442308,ProductX,Lost,2019-08-12
428900499,ProductX,Lost,2019-04-25
466811528,ProductX,Sold,2019-03-30
321705520,ProductX,Lost,2018-06-08
645847164,ProductX,Lost,2018-11-24
443556,ProductX,Lost,2018-04-12
124535613,ProductX,Lost,2019-07-20
653992,ProductX,Sold,2018-05-14
105832734,ProductX,Lost,2018-05-19
383301963,ProductX,Lost,2018-05-20
657163,ProductX,Lost,2018-12-19
627041503,ProductX,Sold,2018-10-08
612020008,ProductX,Lost,2019-07-13
297860528,ProductX,Lost,2018-10-18
596686355,ProductX,Lost,2018-01-07
587976,ProductX,Sold,2019-02-03
224726461,ProductX,Lost,2019-04-09
